Name,SUBDIVISION,YEAR,ANNUAL
ROW2385,Gujarat Region,1968,667.9
ROW2386,Gujarat Region,1969,788.9
ROW2387,Gujarat Region,1970,1353.9
ROW2388,Gujarat Region,1971,769.2
ROW2389,Gujarat Region,1972,503.7
ROW2390,Gujarat Region,1973,1159.7
ROW2391,Gujarat Region,1974,421.3
ROW2392,Gujarat Region,1975,1192.6
ROW2393,Gujarat Region,1976,1620.1
ROW2394,Gujarat Region,1977,1307.6
ROW2395,Gujarat Region,1978,935.8
ROW2396,Gujarat Region,1979,904.4
ROW2397,Gujarat Region,1980,822.1
ROW2398,Gujarat Region,1981,1114.2
ROW2399,Gujarat Region,1982,758.2
ROW2400,Gujarat Region,1983,1214
ROW2401,Gujarat Region,1984,853.7
ROW2402,Gujarat Region,1985,589.7
ROW2403,Gujarat Region,1986,501.9
ROW2404,Gujarat Region,1987,401.8
ROW2405,Gujarat Region,1988,1097.4
ROW2406,Gujarat Region,1989,822.9
ROW2407,Gujarat Region,1990,1118.3
ROW2408,Gujarat Region,1991,672.7
ROW2409,Gujarat Region,1992,901
ROW2410,Gujarat Region,1993,941.3
ROW2411,Gujarat Region,1994,1534.5
ROW2412,Gujarat Region,1995,684.2
ROW2413,Gujarat Region,1996,902.7
ROW2414,Gujarat Region,1997,1069
ROW2415,Gujarat Region,1998,1070
ROW2416,Gujarat Region,1999,568.6
ROW2417,Gujarat Region,2000,550.5
ROW2418,Gujarat Region,2001,849
ROW2419,Gujarat Region,2002,637.2
ROW2420,Gujarat Region,2003,1160.2
ROW2421,Gujarat Region,2004,1005.8
ROW2422,Gujarat Region,2005,1316.3
ROW2423,Gujarat Region,2006,1478
ROW2424,Gujarat Region,2007,1179
ROW2425,Gujarat Region,2008,911.1
ROW2426,Gujarat Region,2009,641.5
ROW2427,Gujarat Region,2010,1088.7
ROW2428,Gujarat Region,2011,890.3
ROW2429,Gujarat Region,2012,713.9
ROW2430,Gujarat Region,2013,1118.4
ROW2431,Gujarat Region,2014,705.7
ROW2432,Gujarat Region,2015,623
ROW2433,Gujarat Region,2016,764.7
ROW2434,Gujarat Region,2017,1024.4
ROW2435,Saurashtra & Kutch,1901,181.3
ROW2436,Saurashtra & Kutch,1902,401
ROW2437,Saurashtra & Kutch,1903,522.8
ROW2438,Saurashtra & Kutch,1904,185.7
ROW2439,Saurashtra & Kutch,1905,289.9
ROW2440,Saurashtra & Kutch,1906,540.4
ROW2441,Saurashtra & Kutch,1907,509.5
ROW2442,Saurashtra & Kutch,1908,527.9
ROW2443,Saurashtra & Kutch,1909,586.4
ROW2444,Saurashtra & Kutch,1910,549.8
ROW2445,Saurashtra & Kutch,1911,140.3
ROW2446,Saurashtra & Kutch,1912,652.6
ROW2447,Saurashtra & Kutch,1913,751.8
ROW2448,Saurashtra & Kutch,1914,577.3
ROW2449,Saurashtra & Kutch,1915,245.8
ROW2450,Saurashtra & Kutch,1916,495.9
ROW2451,Saurashtra & Kutch,1917,886.7
ROW2452,Saurashtra & Kutch,1918,117.7
ROW2453,Saurashtra & Kutch,1919,445.1
ROW2454,Saurashtra & Kutch,1920,490
ROW2455,Saurashtra & Kutch,1921,598
ROW2456,Saurashtra & Kutch,1922,334.7
ROW2457,Saurashtra & Kutch,1923,204.9
ROW2458,Saurashtra & Kutch,1924,310.6
ROW2459,Saurashtra & Kutch,1925,340.7
ROW2460,Saurashtra & Kutch,1926,901.5
ROW2461,Saurashtra & Kutch,1927,639.5
ROW2462,Saurashtra & Kutch,1928,426.9
ROW2463,Saurashtra & Kutch,1929,421.7
ROW2464,Saurashtra & Kutch,1930,450.2
ROW2465,Saurashtra & Kutch,1931,329.7
ROW2466,Saurashtra & Kutch,1932,492.4
ROW2467,Saurashtra & Kutch,1933,758
ROW2468,Saurashtra & Kutch,1934,398.3
ROW2469,Saurashtra & Kutch,1935,524
ROW2470,Saurashtra & Kutch,1936,371.1
ROW2471,Saurashtra & Kutch,1937,533.6
ROW2472,Saurashtra & Kutch,1938,345.9
ROW2473,Saurashtra & Kutch,1939,179.4
ROW2474,Saurashtra & Kutch,1940,356.6
ROW2475,Saurashtra & Kutch,1941,401.8
ROW2476,Saurashtra & Kutch,1942,342.2
ROW2477,Saurashtra & Kutch,1943,526.6
ROW2478,Saurashtra & Kutch,1944,717.6
ROW2479,Saurashtra & Kutch,1945,633.1
ROW2480,Saurashtra & Kutch,1946,473.3
ROW2481,Saurashtra & Kutch,1947,558.8
ROW2482,Saurashtra & Kutch,1948,247.6
ROW2483,Saurashtra & Kutch,1949,542.2
ROW2484,Saurashtra & Kutch,1950,473.6
ROW2485,Saurashtra & Kutch,1951,285.1
ROW2486,Saurashtra & Kutch,1952,400.9
ROW2487,Saurashtra & Kutch,1953,706.5
ROW2488,Saurashtra & Kutch,1954,599.8
ROW2489,Saurashtra & Kutch,1955,385.1
ROW2490,Saurashtra & Kutch,1956,739
ROW2491,Saurashtra & Kutch,1957,398.5
ROW2492,Saurashtra & Kutch,1958,551.7
ROW2493,Saurashtra & Kutch,1959,1020.9
ROW2494,Saurashtra & Kutch,1960,337.2
ROW2495,Saurashtra & Kutch,1961,753
ROW2496,Saurashtra & Kutch,1962,371.8
ROW2497,Saurashtra & Kutch,1963,379.1
ROW2498,Saurashtra & Kutch,1964,539.5
ROW2499,Saurashtra & Kutch,1965,421.2
ROW2500,Saurashtra & Kutch,1966,326.5
ROW2501,Saurashtra & Kutch,1967,738.4
ROW2502,Saurashtra & Kutch,1968,314.6
ROW2503,Saurashtra & Kutch,1969,290
ROW2504,Saurashtra & Kutch,1970,835.6
ROW2505,Saurashtra & Kutch,1971,513.7
ROW2506,Saurashtra & Kutch,1972,222.1
ROW2507,Saurashtra & Kutch,1973,390.3
ROW2508,Saurashtra & Kutch,1974,184.7
ROW2509,Saurashtra & Kutch,1975,682
ROW2510,Saurashtra & Kutch,1976,625.5
ROW2511,Saurashtra & Kutch,1977,564.1
ROW2512,Saurashtra & Kutch,1978,488.5
ROW2513,Saurashtra & Kutch,1979,955.5
ROW2514,Saurashtra & Kutch,1980,635.9
ROW2515,Saurashtra & Kutch,1981,705
ROW2516,Saurashtra & Kutch,1982,401.2
ROW2517,Saurashtra & Kutch,1983,758.5
ROW2518,Saurashtra & Kutch,1984,443.7
ROW2519,Saurashtra & Kutch,1985,298.8
ROW2520,Saurashtra & Kutch,1986,298.5
ROW2521,Saurashtra & Kutch,1987,92.5
ROW2522,Saurashtra & Kutch,1988,752.3
ROW2523,Saurashtra & Kutch,1989,498.1
ROW2524,Saurashtra & Kutch,1990,407.9
ROW2525,Saurashtra & Kutch,1991,218.8
ROW2526,Saurashtra & Kutch,1992,600.7
ROW2527,Saurashtra & Kutch,1993,312.6
ROW2528,Saurashtra & Kutch,1994,872.8
ROW2529,Saurashtra & Kutch,1995,374.1
ROW2530,Saurashtra & Kutch,1996,374.4
ROW2531,Saurashtra & Kutch,1997,600.2
ROW2532,Saurashtra & Kutch,1998,566.8
ROW2533,Saurashtra & Kutch,1999,380.8
ROW2534,Saurashtra & Kutch,2000,286
ROW2535,Saurashtra & Kutch,2001,510.2
ROW2536,Saurashtra & Kutch,2002,308
ROW2537,Saurashtra & Kutch,2003,686.2
ROW2538,Saurashtra & Kutch,2004,482.3
ROW2539,Saurashtra & Kutch,2005,631.5
ROW2540,Saurashtra & Kutch,2006,701.8
ROW2541,Saurashtra & Kutch,2007,890.8
ROW2542,Saurashtra & Kutch,2008,607.9
ROW2543,Saurashtra & Kutch,2009,596.8
ROW2544,Saurashtra & Kutch,2010,1119.9
ROW2545,Saurashtra & Kutch,2011,742.4
ROW2546,Saurashtra & Kutch,2012,323.8
ROW2547,Saurashtra & Kutch,2013,681.6
ROW2548,Saurashtra & Kutch,2014,383.9
ROW2549,Saurashtra & Kutch,2015,441.6
ROW2550,Saurashtra & Kutch,2016,483
ROW2551,Saurashtra & Kutch,2017,652
ROW2552,Konkan & Goa,1901,2792.8
ROW2553,Konkan & Goa,1902,2674
ROW2554,Konkan & Goa,1903,3084.2
ROW2555,Konkan & Goa,1904,2393.7
ROW2556,Konkan & Goa,1905,1682.9
ROW2557,Konkan & Goa,1906,2418.8
ROW2558,Konkan & Goa,1907,2766.5
ROW2559,Konkan & Goa,1908,2735.5
ROW2560,Konkan & Goa,1909,2860.5
ROW2561,Konkan & Goa,1910,2544
ROW2562,Konkan & Goa,1911,2134.7
ROW2563,Konkan & Goa,1912,2793.2
ROW2564,Konkan & Goa,1913,2617.5
ROW2565,Konkan & Goa,1914,3464.6
ROW2566,Konkan & Goa,1915,2525.8
ROW2567,Konkan & Goa,1916,3402.6
ROW2568,Konkan & Goa,1917,3430.9
ROW2569,Konkan & Goa,1918,1867.2
ROW2570,Konkan & Goa,1919,2851.8
ROW2571,Konkan & Goa,1920,1924
ROW2572,Konkan & Goa,1921,2899.2
ROW2573,Konkan & Goa,1922,2817.6
ROW2574,Konkan & Goa,1923,2770.4
ROW2575,Konkan & Goa,1924,2444.2
ROW2576,Konkan & Goa,1925,2305.2
ROW2577,Konkan & Goa,1926,3165.8
ROW2578,Konkan & Goa,1927,2747
ROW2579,Konkan & Goa,1928,3172.5
ROW2580,Konkan & Goa,1929,2509.3
ROW2581,Konkan & Goa,1930,2845.8
ROW2582,Konkan & Goa,1931,3999.3
ROW2583,Konkan & Goa,1932,2962.9
ROW2584,Konkan & Goa,1933,3343.4
ROW2585,Konkan & Goa,1934,3272.3
ROW2586,Konkan & Goa,1935,2542.6
ROW2587,Konkan & Goa,1936,2783.3
ROW2588,Konkan & Goa,1937,3191.9
ROW2589,Konkan & Goa,1938,3495.5
ROW2590,Konkan & Goa,1939,2758.6
ROW2591,Konkan & Goa,1940,3313.7
ROW2592,Konkan & Goa,1941,1889.7
ROW2593,Konkan & Goa,1942,3279.4
ROW2594,Konkan & Goa,1943,3251.2
ROW2595,Konkan & Goa,1944,2952.2
ROW2596,Konkan & Goa,1945,3244.5
ROW2597,Konkan & Goa,1946,3359
ROW2598,Konkan & Goa,1947,3090.1
ROW2599,Konkan & Goa,1948,3119.6
ROW2600,Konkan & Goa,1949,3213.7
ROW2601,Konkan & Goa,1950,2929.2
ROW2602,Konkan & Goa,1951,2849.3
ROW2603,Konkan & Goa,1952,2521.9
ROW2604,Konkan & Goa,1953,3327.7
ROW2605,Konkan & Goa,1954,3790.4
ROW2606,Konkan & Goa,1955,3897.4
ROW2607,Konkan & Goa,1956,3663.7
ROW2608,Konkan & Goa,1957,3123.5
ROW2609,Konkan & Goa,1958,4000.3
ROW2610,Konkan & Goa,1959,3588.6
ROW2611,Konkan & Goa,1960,3027.8
ROW2612,Konkan & Goa,1961,3921
ROW2613,Konkan & Goa,1962,3485.2
ROW2614,Konkan & Goa,1963,3606.8
ROW2615,Konkan & Goa,1964,3192.7
ROW2616,Konkan & Goa,1965,3071.6
ROW2617,Konkan & Goa,1966,2427.6
ROW2618,Konkan & Goa,1967,2752.4
ROW2619,Konkan & Goa,1968,2359.3
ROW2620,Konkan & Goa,1969,3127.3
ROW2621,Konkan & Goa,1970,3596.6
ROW2622,Konkan & Goa,1971,2754
ROW2623,Konkan & Goa,1972,1873
ROW2624,Konkan & Goa,1973,2836.2
ROW2625,Konkan & Goa,1974,3086.7
ROW2626,Konkan & Goa,1975,3515.5
ROW2627,Konkan & Goa,1976,3062.9
ROW2628,Konkan & Goa,1977,3103.4
ROW2629,Konkan & Goa,1978,2885.5
ROW2630,Konkan & Goa,1979,2509.2
ROW2631,Konkan & Goa,1980,2724.2
ROW2632,Konkan & Goa,1981,3124.7
ROW2633,Konkan & Goa,1982,2698.8
ROW2634,Konkan & Goa,1983,3814.5
ROW2635,Konkan & Goa,1984,2583.8
ROW2636,Konkan & Goa,1985,2968.5
ROW2637,Konkan & Goa,1986,2127.6
ROW2638,Konkan & Goa,1987,2635
ROW2639,Konkan & Goa,1988,3293
ROW2640,Konkan & Goa,1989,2771.4
ROW2641,Konkan & Goa,1990,3568
ROW2642,Konkan & Goa,1991,2954.6
ROW2643,Konkan & Goa,1992,2840.4
ROW2644,Konkan & Goa,1993,3480.8
ROW2645,Konkan & Goa,1994,3179.8
ROW2646,Konkan & Goa,1995,2766.1
ROW2647,Konkan & Goa,1996,2920.8
ROW2648,Konkan & Goa,1997,3027.2
ROW2649,Konkan & Goa,1998,3234.6
ROW2650,Konkan & Goa,1999,2912.1
ROW2651,Konkan & Goa,2000,3133.2
ROW2652,Konkan & Goa,2001,2395.4
ROW2653,Konkan & Goa,2002,2537.3
ROW2654,Konkan & Goa,2003,2842.2
ROW2655,Konkan & Goa,2004,2986.1
ROW2656,Konkan & Goa,2005,3615.8
ROW2657,Konkan & Goa,2006,3482.2
ROW2658,Konkan & Goa,2007,3468.3
ROW2659,Konkan & Goa,2008,3053
ROW2660,Konkan & Goa,2009,2716.6
ROW2661,Konkan & Goa,2010,3778.1
ROW2662,Konkan & Goa,2011,3825.2
ROW2663,Konkan & Goa,2012,3018.4
ROW2664,Konkan & Goa,2013,3523.9
ROW2665,Konkan & Goa,2014,2757.7
ROW2666,Konkan & Goa,2015,2081.8
ROW2667,Konkan & Goa,2016,3663.9
ROW2668,Konkan & Goa,2017,3443.4
ROW2669,Madhya Maharashtra,1901,769.1
ROW2670,Madhya Maharashtra,1902,784
ROW2671,Madhya Maharashtra,1903,837.9
ROW2672,Madhya Maharashtra,1904,603.6
ROW2673,Madhya Maharashtra,1905,537.7
ROW2674,Madhya Maharashtra,1906,744.3
ROW2675,Madhya Maharashtra,1907,815.1
ROW2676,Madhya Maharashtra,1908,722
ROW2677,Madhya Maharashtra,1909,755.2
ROW2678,Madhya Maharashtra,1910,915.2
ROW2679,Madhya Maharashtra,1911,544.5
ROW2680,Madhya Maharashtra,1912,764.9
ROW2681,Madhya Maharashtra,1913,732.5
ROW2682,Madhya Maharashtra,1914,1038.9
ROW2683,Madhya Maharashtra,1915,907.9
ROW2684,Madhya Maharashtra,1916,1072.5
ROW2685,Madhya Maharashtra,1917,938.2
ROW2686,Madhya Maharashtra,1918,438.2
ROW2687,Madhya Maharashtra,1919,878.9
ROW2688,Madhya Maharashtra,1920,600.3
ROW2689,Madhya Maharashtra,1921,734.3
ROW2690,Madhya Maharashtra,1922,805.1
ROW2691,Madhya Maharashtra,1923,680.9
ROW2692,Madhya Maharashtra,1924,748.3
ROW2693,Madhya Maharashtra,1925,661.7
ROW2694,Madhya Maharashtra,1926,787.2
ROW2695,Madhya Maharashtra,1927,925
ROW2696,Madhya Maharashtra,1928,831.7
ROW2697,Madhya Maharashtra,1929,690.4
ROW2698,Madhya Maharashtra,1930,929.1
ROW2699,Madhya Maharashtra,1931,1132.3
ROW2700,Madhya Maharashtra,1932,1045
ROW2701,Madhya Maharashtra,1933,1152.4
ROW2702,Madhya Maharashtra,1934,858.4
ROW2703,Madhya Maharashtra,1935,819
ROW2704,Madhya Maharashtra,1936,735.5
ROW2705,Madhya Maharashtra,1937,914.4
ROW2706,Madhya Maharashtra,1938,1126.3
ROW2707,Madhya Maharashtra,1939,821.7
ROW2708,Madhya Maharashtra,1940,893.3
ROW2709,Madhya Maharashtra,1941,774.3
ROW2710,Madhya Maharashtra,1942,941.2
ROW2711,Madhya Maharashtra,1943,993.1
ROW2712,Madhya Maharashtra,1944,1086
ROW2713,Madhya Maharashtra,1945,793.3
ROW2714,Madhya Maharashtra,1946,1103.6
ROW2715,Madhya Maharashtra,1947,905.6
ROW2716,Madhya Maharashtra,1948,1016.2
ROW2717,Madhya Maharashtra,1949,953.5
ROW2718,Madhya Maharashtra,1950,932.5
ROW2719,Madhya Maharashtra,1951,796.7
ROW2720,Madhya Maharashtra,1952,683.4
ROW2721,Madhya Maharashtra,1953,893.7
ROW2722,Madhya Maharashtra,1954,985
ROW2723,Madhya Maharashtra,1955,981.1
ROW2724,Madhya Maharashtra,1956,1233.8
ROW2725,Madhya Maharashtra,1957,849.8
ROW2726,Madhya Maharashtra,1958,1054.1
ROW2727,Madhya Maharashtra,1959,1118.9
ROW2728,Madhya Maharashtra,1960,885.9
ROW2729,Madhya Maharashtra,1961,1070.6
ROW2730,Madhya Maharashtra,1962,899
ROW2731,Madhya Maharashtra,1963,899.9
ROW2732,Madhya Maharashtra,1964,945.6
ROW2733,Madhya Maharashtra,1965,790.6
ROW2734,Madhya Maharashtra,1966,837.5
ROW2735,Madhya Maharashtra,1967,913.2
ROW2736,Madhya Maharashtra,1968,824
ROW2737,Madhya Maharashtra,1969,984.2
ROW2738,Madhya Maharashtra,1970,941.2
ROW2739,Madhya Maharashtra,1971,773.3
ROW2740,Madhya Maharashtra,1972,519.9
ROW2741,Madhya Maharashtra,1973,980.6
ROW2742,Madhya Maharashtra,1974,911.8
ROW2743,Madhya Maharashtra,1975,1040.7
ROW2744,Madhya Maharashtra,1976,1025.9
ROW2745,Madhya Maharashtra,1977,947.1
ROW2746,Madhya Maharashtra,1978,883.7
ROW2747,Madhya Maharashtra,1979,1026.7
ROW2748,Madhya Maharashtra,1980,939.5
ROW2749,Madhya Maharashtra,1981,929.8
ROW2750,Madhya Maharashtra,1982,752
ROW2751,Madhya Maharashtra,1983,918.6
ROW2752,Madhya Maharashtra,1984,779.8
ROW2753,Madhya Maharashtra,1985,656
ROW2754,Madhya Maharashtra,1986,644.3
ROW2755,Madhya Maharashtra,1987,807.5
ROW2756,Madhya Maharashtra,1988,976.5
ROW2757,Madhya Maharashtra,1989,816.5
ROW2758,Madhya Maharashtra,1990,1022.5
ROW2759,Madhya Maharashtra,1991,880.7
ROW2760,Madhya Maharashtra,1992,791.1
ROW2761,Madhya Maharashtra,1993,1019.9
ROW2762,Madhya Maharashtra,1994,1021.6
ROW2763,Madhya Maharashtra,1995,776.4
ROW2764,Madhya Maharashtra,1996,975.3
ROW2765,Madhya Maharashtra,1997,1000.9
ROW2766,Madhya Maharashtra,1998,1101.1
ROW2767,Madhya Maharashtra,1999,965.8
ROW2768,Madhya Maharashtra,2000,701.5
ROW2769,Madhya Maharashtra,2001,784.9
ROW2770,Madhya Maharashtra,2002,740.2
ROW2771,Madhya Maharashtra,2003,772.5
ROW2772,Madhya Maharashtra,2004,1029.5
ROW2773,Madhya Maharashtra,2005,1221.4
ROW2774,Madhya Maharashtra,2006,1395.6
ROW2775,Madhya Maharashtra,2007,1040.4
ROW2776,Madhya Maharashtra,2008,916.8
ROW2777,Madhya Maharashtra,2009,941.9
ROW2778,Madhya Maharashtra,2010,1027.6
ROW2779,Madhya Maharashtra,2011,852.5
ROW2780,Madhya Maharashtra,2012,690
ROW2781,Madhya Maharashtra,2013,962.5
ROW2782,Madhya Maharashtra,2014,838
ROW2783,Madhya Maharashtra,2015,644.5
ROW2784,Madhya Maharashtra,2016,906.2
ROW2785,Madhya Maharashtra,2017,994.3
ROW2786,Matathwada,1901,908.8
ROW2787,Matathwada,1902,744.1
ROW2788,Matathwada,1903,1032.7
ROW2789,Matathwada,1904,690.6
ROW2790,Matathwada,1905,505.8
ROW2791,Matathwada,1906,770.7
ROW2792,Matathwada,1907,557.9
ROW2793,Matathwada,1908,682.5
ROW2794,Matathwada,1909,892.8
ROW2795,Matathwada,1910,1134.2
ROW2796,Matathwada,1911,612.4
ROW2797,Matathwada,1912,488.4
ROW2798,Matathwada,1913,656.7
ROW2799,Matathwada,1914,989.1
ROW2800,Matathwada,1915,1001.6
ROW2801,Matathwada,1916,1177.9
ROW2802,Matathwada,1917,1168.2
ROW2803,Matathwada,1918,486
ROW2804,Matathwada,1919,662.8
ROW2805,Matathwada,1920,361
ROW2806,Matathwada,1921,562.4
ROW2807,Matathwada,1922,835.9
ROW2808,Matathwada,1923,764.9
ROW2809,Matathwada,1924,662.7
ROW2810,Matathwada,1925,604.9
ROW2811,Matathwada,1926,715.5
ROW2812,Matathwada,1927,744.6
ROW2813,Matathwada,1928,825.6
ROW2814,Matathwada,1929,609.4
ROW2815,Matathwada,1930,640.3
ROW2816,Matathwada,1931,1088.7
ROW2817,Matathwada,1932,844.2
ROW2818,Matathwada,1933,1122.9
ROW2819,Matathwada,1934,876.6
ROW2820,Matathwada,1935,922
ROW2821,Matathwada,1936,727.7
ROW2822,Matathwada,1937,738.3
ROW2823,Matathwada,1938,1072.7
ROW2824,Matathwada,1939,580.2
ROW2825,Matathwada,1940,855.6
ROW2826,Matathwada,1941,540.9
ROW2827,Matathwada,1942,1003
ROW2828,Matathwada,1943,852.4
ROW2829,Matathwada,1944,758.9
ROW2830,Matathwada,1945,622.2
ROW2831,Matathwada,1946,848.7
ROW2832,Matathwada,1947,855
ROW2833,Matathwada,1948,946.4
ROW2834,Matathwada,1949,914.2
ROW2835,Matathwada,1950,657.5
ROW2836,Matathwada,1951,731.4
ROW2837,Matathwada,1952,546
ROW2838,Matathwada,1953,891.2
ROW2839,Matathwada,1954,899.7
ROW2840,Matathwada,1955,1151.3
ROW2841,Matathwada,1956,1037.3
ROW2842,Matathwada,1957,900.6
ROW2843,Matathwada,1958,1024.4
ROW2844,Matathwada,1959,950.3
ROW2845,Matathwada,1960,738.3
ROW2846,Matathwada,1961,959
ROW2847,Matathwada,1962,945.7
ROW2848,Matathwada,1963,1001.1
ROW2849,Matathwada,1964,780.6
ROW2850,Matathwada,1965,631.3
ROW2851,Matathwada,1966,747.2
ROW2852,Matathwada,1967,759.8
ROW2853,Matathwada,1968,712.3
ROW2854,Matathwada,1969,824.6
ROW2855,Matathwada,1970,910.8
ROW2856,Matathwada,1971,607.9
ROW2857,Matathwada,1972,347.1
ROW2858,Matathwada,1973,871.3
ROW2859,Matathwada,1974,650.5
ROW2860,Matathwada,1975,1050.8
ROW2861,Matathwada,1976,623
ROW2862,Matathwada,1977,767.8
ROW2863,Matathwada,1978,784.8
ROW2864,Matathwada,1979,807.4
ROW2865,Matathwada,1980,812.8
ROW2866,Matathwada,1981,786.7
ROW2867,Matathwada,1982,636.5
ROW2868,Matathwada,1983,1187.7
ROW2869,Matathwada,1984,552.8
ROW2870,Matathwada,1985,575.5
ROW2871,Matathwada,1986,562.9
ROW2872,Matathwada,1987,786.2
ROW2873,Matathwada,1988,1169.9
ROW2874,Matathwada,1989,1068.4
ROW2875,Matathwada,1990,1198.1
ROW2876,Matathwada,1991,601
ROW2877,Matathwada,1992,726.6
ROW2878,Matathwada,1993,806.4
ROW2879,Matathwada,1994,583.6
ROW2880,Matathwada,1995,809.5
ROW2881,Matathwada,1996,854.9
ROW2882,Matathwada,1997,790.4
ROW2883,Matathwada,1998,1126.7
ROW2884,Matathwada,1999,767.5
ROW2885,Matathwada,2000,684.5
ROW2886,Matathwada,2001,732.4
ROW2887,Matathwada,2002,722.1
ROW2888,Matathwada,2003,720
ROW2889,Matathwada,2004,678.6
ROW2890,Matathwada,2005,940.5
ROW2891,Matathwada,2006,872.9
ROW2892,Matathwada,2007,714.6
ROW2893,Matathwada,2008,646.3
ROW2894,Matathwada,2009,668.9
ROW2895,Matathwada,2010,1011.7
ROW2896,Matathwada,2011,663.7
ROW2897,Matathwada,2012,526.7
ROW2898,Matathwada,2013,887.9
ROW2899,Matathwada,2014,548.9
ROW2900,Matathwada,2015,532.1
ROW2901,Matathwada,2016,949.1
ROW2902,Matathwada,2017,755.6
ROW2903,Vidarbha,1901,1093.4
ROW2904,Vidarbha,1902,749
ROW2905,Vidarbha,1903,1229.4
ROW2906,Vidarbha,1904,753.1
ROW2907,Vidarbha,1905,941.9
ROW2908,Vidarbha,1906,1191.3
ROW2909,Vidarbha,1907,1010.7
ROW2910,Vidarbha,1908,1243.5
ROW2911,Vidarbha,1909,1061.8
ROW2912,Vidarbha,1910,1294.1
ROW2913,Vidarbha,1911,982.7
ROW2914,Vidarbha,1912,1014
ROW2915,Vidarbha,1913,1052.6
ROW2916,Vidarbha,1914,1199
ROW2917,Vidarbha,1915,1199.7
ROW2918,Vidarbha,1916,1362.2
ROW2919,Vidarbha,1917,1396.8
ROW2920,Vidarbha,1918,801.5
ROW2921,Vidarbha,1919,1212.6
ROW2922,Vidarbha,1920,578.3
ROW2923,Vidarbha,1921,1085.7
ROW2924,Vidarbha,1922,1109.9
ROW2925,Vidarbha,1923,941.3
ROW2926,Vidarbha,1924,994.2
ROW2927,Vidarbha,1925,941.2
ROW2928,Vidarbha,1926,1071.3
ROW2929,Vidarbha,1927,1167.4
ROW2930,Vidarbha,1928,1017.3
ROW2931,Vidarbha,1929,912.5
ROW2932,Vidarbha,1930,983.1
ROW2933,Vidarbha,1931,1404.1
ROW2934,Vidarbha,1932,1130.6
ROW2935,Vidarbha,1933,1502.2
ROW2936,Vidarbha,1934,1218.3
ROW2937,Vidarbha,1935,1158
ROW2938,Vidarbha,1936,1451
ROW2939,Vidarbha,1937,1319.2
ROW2940,Vidarbha,1938,1460.9
ROW2941,Vidarbha,1939,881.8
ROW2942,Vidarbha,1940,1357.5
ROW2943,Vidarbha,1941,829
ROW2944,Vidarbha,1942,1341.6
ROW2945,Vidarbha,1943,1018.2
ROW2946,Vidarbha,1944,1367.7
ROW2947,Vidarbha,1945,1199.6
ROW2948,Vidarbha,1946,1173
ROW2949,Vidarbha,1947,1168.2
ROW2950,Vidarbha,1948,1182.7
ROW2951,Vidarbha,1949,1398.3
ROW2952,Vidarbha,1950,793.7
ROW2953,Vidarbha,1951,1082.2
ROW2954,Vidarbha,1952,807.8
ROW2955,Vidarbha,1953,1137.8
ROW2956,Vidarbha,1954,1100.4
ROW2957,Vidarbha,1955,1368.7
ROW2958,Vidarbha,1956,1124.6
ROW2959,Vidarbha,1957,1071
ROW2960,Vidarbha,1958,1172.1
ROW2961,Vidarbha,1959,1606.3
ROW2962,Vidarbha,1960,1065.1
ROW2963,Vidarbha,1961,1440.7
ROW2964,Vidarbha,1962,1152.6
ROW2965,Vidarbha,1963,1147.7
ROW2966,Vidarbha,1964,1010.8
ROW2967,Vidarbha,1965,743.6
ROW2968,Vidarbha,1966,1002.8
ROW2969,Vidarbha,1967,1128.2
ROW2970,Vidarbha,1968,922.9
ROW2971,Vidarbha,1969,992.9
ROW2972,Vidarbha,1970,1240.5
ROW2973,Vidarbha,1971,882.3
ROW2974,Vidarbha,1972,740.9
ROW2975,Vidarbha,1973,1162.5
ROW2976,Vidarbha,1974,840.8
ROW2977,Vidarbha,1975,1324
ROW2978,Vidarbha,1976,974.8
ROW2979,Vidarbha,1977,1068
ROW2980,Vidarbha,1978,1249.4
ROW2981,Vidarbha,1979,1087.3
ROW2982,Vidarbha,1980,1042.5
ROW2983,Vidarbha,1981,1218.6
ROW2984,Vidarbha,1982,856.1
ROW2985,Vidarbha,1983,1240.5
ROW2986,Vidarbha,1984,810.6
ROW2987,Vidarbha,1985,876.9
ROW2988,Vidarbha,1986,1157.1
ROW2989,Vidarbha,1987,822.6
ROW2990,Vidarbha,1988,1308.6
ROW2991,Vidarbha,1989,997.8
ROW2992,Vidarbha,1990,1504.8
ROW2993,Vidarbha,1991,838.7
ROW2994,Vidarbha,1992,1148.8
ROW2995,Vidarbha,1993,1023.1
ROW2996,Vidarbha,1994,1427.1
ROW2997,Vidarbha,1995,1077.5
ROW2998,Vidarbha,1996,854.9
ROW2999,Vidarbha,1997,1039.3
ROW3000,Vidarbha,1998,1061.8
ROW3001,Vidarbha,1999,1165
ROW3002,Vidarbha,2000,1105.2
ROW3003,Vidarbha,2001,1122.1
ROW3004,Vidarbha,2002,926.1
ROW3005,Vidarbha,2003,1018.5
ROW3006,Vidarbha,2004,731.9
ROW3007,Vidarbha,2005,1214.6
ROW3008,Vidarbha,2006,1215.5
ROW3009,Vidarbha,2007,1167
ROW3010,Vidarbha,2008,866.6
ROW3011,Vidarbha,2009,770.8
ROW3012,Vidarbha,2010,1338.1
ROW3013,Vidarbha,2011,893.1
ROW3014,Vidarbha,2012,1107.8
ROW3015,Vidarbha,2013,1520.2
